Date,Value
1979-10-01,1.74
1979-11-01,5.26
1979-12-01,0.98
1980-01-01,4.54
1980-02-01,2.91
1980-03-01,4.4
1980-04-01,3.25
1980-05-01,5.17
1980-06-01,1.39
1980-07-01,1.85
1980-08-01,4.54
1980-09-01,1.47
1980-10-01,4.21
1980-11-01,2.01
1980-12-01,2.64
1981-01-01,1.05
1981-02-01,2.26
1981-03-01,1.88
1981-04-01,2.26
1981-05-01,2.75
1981-06-01,5.0
1981-07-01,5.1
1981-08-01,6.87
1981-09-01,3.18
1981-10-01,3.28
1981-11-01,1.78
1981-12-01,5.77
1982-01-01,3.35
1982-02-01,5.81
1982-03-01,3.04
1982-04-01,1.71
1982-05-01,3.07
1982-06-01,4.22
1982-07-01,5.83
1982-08-01,6.51
1982-09-01,3.63
1982-10-01,4.25
1982-11-01,3.43
1982-12-01,4.3
1983-01-01,2.21
1983-02-01,6.23
1983-03-01,4.55
1983-04-01,6.13
1983-05-01,3.52
1983-06-01,3.84
1983-07-01,0.77
1983-08-01,3.07
1983-09-01,4.52
1983-10-01,5.29
1983-11-01,3.24
1983-12-01,6.1
1984-01-01,2.77
1984-02-01,4.66
1984-03-01,5.09
1984-04-01,7.25
1984-05-01,6.23
1984-06-01,1.5
1984-07-01,7.66
1984-08-01,2.25
1984-09-01,1.94
1984-10-01,0.57
1984-11-01,2.68
1984-12-01,2.22
1985-01-01,3.98
1985-02-01,3.53
1985-03-01,2.02
1985-04-01,0.43
1985-05-01,3.23
1985-06-01,6.81
1985-07-01,6.14
1985-08-01,1.89
1985-09-01,6.36
1985-10-01,3.92
1985-11-01,5.71
1985-12-01,0.79
1986-01-01,2.52
1986-02-01,2.71
1986-03-01,0.75
1986-04-01,3.31
1986-05-01,1.41
1986-06-01,1.51
1986-07-01,2.59
1986-08-01,4.8
1986-09-01,0.26
1986-10-01,1.67
1986-11-01,1.21
1986-12-01,3.74
1987-01-01,9.93
1987-02-01,3.11
1987-03-01,2.3
1987-04-01,3.83
1987-05-01,2.65
1987-06-01,2.98
1987-07-01,3.2
1987-08-01,2.04
1987-09-01,7.0
1987-10-01,1.81
1987-11-01,3.51
1987-12-01,2.33
1988-01-01,3.12
1988-02-01,2.7
1988-03-01,2.11
1988-04-01,3.53
1988-05-01,5.49
1988-06-01,3.83
1988-07-01,2.93
1988-08-01,5.69
1988-09-01,1.74
1988-10-01,2.85
1988-11-01,4.02
1988-12-01,0.67
1989-01-01,2.69
1989-02-01,5.8
1989-03-01,8.5
1989-04-01,3.62
1989-05-01,2.97
1989-06-01,5.1
1989-07-01,4.86
1989-08-01,7.49
1989-09-01,5.1
1989-10-01,2.94
1989-11-01,3.69
1989-12-01,3.86
1990-01-01,3.26
1990-02-01,2.93
1990-03-01,3.49
1990-04-01,3.55
1990-05-01,3.79
1990-06-01,3.51
1990-07-01,4.06
1990-08-01,11.85
1990-09-01,1.0
1990-10-01,3.73
1990-11-01,1.68
1990-12-01,2.67
1991-01-01,4.74
1991-02-01,0.84
1991-03-01,4.7
1991-04-01,6.39
1991-05-01,0.64
1991-06-01,4.54
1991-07-01,6.46
1991-08-01,3.77
1991-09-01,2.04
1991-10-01,4.65
1991-11-01,1.72
1991-12-01,2.43
1992-01-01,4.48
1992-02-01,2.07
1992-03-01,2.63
1992-04-01,1.26
1992-05-01,3.46
1992-06-01,2.22
1992-07-01,4.52
1992-08-01,14.32
1992-09-01,2.06
1992-10-01,2.85
1992-11-01,4.26
1992-12-01,3.15
1993-01-01,4.89
1993-02-01,2.36
1993-03-01,5.91
1993-04-01,3.59
1993-05-01,2.88
1993-06-01,2.79
1993-07-01,0.36
1993-08-01,1.45
1993-09-01,4.14
1993-10-01,3.4
1993-11-01,0.97
1993-12-01,3.29
1994-01-01,4.06
1994-02-01,3.64
1994-03-01,10.36
1994-04-01,0.56
1994-05-01,3.52
1994-06-01,1.27
1994-07-01,14.37
1994-08-01,3.65
1994-09-01,2.02
1994-10-01,2.5
1994-11-01,5.25
1994-12-01,1.2
1995-01-01,2.4
1995-02-01,2.8
1995-03-01,2.95
1995-04-01,2.76
1995-05-01,2.42
1995-06-01,4.54
1995-07-01,1.78
1995-08-01,1.5
1995-09-01,5.05
1995-10-01,4.82
1995-11-01,2.94
1995-12-01,1.86
1996-01-01,5.49
1996-02-01,3.04
1996-03-01,3.46
1996-04-01,4.94
1996-05-01,3.59
1996-06-01,6.6
1996-07-01,7.46
1996-08-01,5.19
1996-09-01,2.72
1996-10-01,4.71
1996-11-01,2.87
1996-12-01,3.86
1997-01-01,2.09
1997-02-01,2.94
1997-03-01,3.21
1997-04-01,3.01
1997-05-01,1.66
1997-06-01,1.1
1997-07-01,7.85
1997-08-01,1.76
1997-09-01,1.97
1997-10-01,4.31
1997-11-01,4.94
1997-12-01,2.64
1998-01-01,6.02
1998-02-01,8.21
1998-03-01,4.15
1998-04-01,4.31
1998-05-01,3.99
1998-06-01,4.56
1998-07-01,3.91
1998-08-01,8.47
1998-09-01,2.25
1998-10-01,1.73
1998-11-01,1.83
1998-12-01,5.33
1999-01-01,3.51
1999-02-01,2.33
1999-03-01,3.29
1999-04-01,3.66
1999-05-01,3.85
1999-06-01,3.6
1999-07-01,6.17
1999-08-01,4.47
1999-09-01,13.16
1999-10-01,8.24
1999-11-01,1.4
1999-12-01,1.71
2000-01-01,5.07
2000-02-01,1.13
2000-03-01,2.4
2000-04-01,3.7
2000-05-01,4.05
2000-06-01,8.31
2000-07-01,7.52
2000-08-01,8.35
2000-09-01,6.25
2000-10-01,0.01
2000-11-01,1.67
2000-12-01,0.97
2001-01-01,1.46
2001-02-01,2.16
2001-03-01,4.73
2001-04-01,1.48
2001-05-01,2.89
2001-06-01,6.91
2001-07-01,4.4
2001-08-01,4.21
2001-09-01,2.46
2001-10-01,0.75
2001-11-01,0.08
2001-12-01,1.83
2002-01-01,4.22
2002-02-01,1.38
2002-03-01,4.91
2002-04-01,2.4
2002-05-01,3.5
2002-06-01,4.28
2002-07-01,3.59
2002-08-01,4.27
2002-09-01,6.69
2002-10-01,6.55
2002-11-01,4.92
2002-12-01,4.16
2003-01-01,2.34
2003-02-01,5.25
2003-03-01,2.91
2003-04-01,6.39
2003-05-01,4.66
2003-06-01,3.43
2003-07-01,8.56
2003-08-01,6.08
2003-09-01,9.54
2003-10-01,3.91
2003-11-01,2.45
2003-12-01,6.24
2004-01-01,1.59
2004-02-01,1.82
2004-03-01,2.09
2004-04-01,2.82
2004-05-01,4.67
2004-06-01,4.86
2004-07-01,10.89
2004-08-01,11.11
2004-09-01,3.3
2004-10-01,1.88
2004-11-01,2.65
2004-12-01,2.41
2005-01-01,2.48
2005-02-01,2.32
2005-03-01,2.25
2005-04-01,2.74
2005-05-01,4.02
2005-06-01,4.5
2005-07-01,3.67
2005-08-01,7.61
2005-09-01,2.9
2005-10-01,5.53
2005-11-01,3.79
2005-12-01,4.3
2006-01-01,2.68
2006-02-01,0.65
2006-03-01,0.52
2006-04-01,3.65
2006-05-01,2.96
2006-06-01,10.53
2006-07-01,1.34
2006-08-01,3.13
2006-09-01,11.64
2006-10-01,3.54
2006-11-01,6.46
2006-12-01,2.06
2007-01-01,2.71
2007-02-01,2.09
2007-03-01,1.84
2007-04-01,3.19
2007-05-01,2.06
2007-06-01,3.8
2007-07-01,4.77
2007-08-01,3.71
2007-09-01,0.38
2007-10-01,5.39
2007-11-01,0.31
2007-12-01,3.5
2008-01-01,1.36
2008-02-01,3.41
2008-03-01,2.96
2008-04-01,6.37
2008-05-01,2.88
2008-06-01,1.93
2008-07-01,5.19
2008-08-01,0.67
2008-09-01,9.41
2008-10-01,1.47
2008-11-01,5.32
2008-12-01,3.83
2009-01-01,1.82
2009-02-01,1.26
2009-03-01,5.28
2009-04-01,2.28
2009-05-01,4.77
2009-06-01,5.81
2009-07-01,2.47
2009-08-01,13.22
2009-09-01,7.77
2009-10-01,3.21
2009-11-01,9.2
2009-12-01,7.57
2010-01-01,3.81
2010-02-01,4.2
2010-03-01,6.02
2010-04-01,1.0
2010-05-01,4.6
2010-06-01,3.76
2010-07-01,5.84
2010-08-01,3.59
2010-09-01,12.16
2010-10-01,2.68
2010-11-01,0.43
2010-12-01,2.88
2011-01-01,3.64
2011-02-01,2.24
2011-03-01,2.96
2011-04-01,1.21
2011-05-01,1.95
2011-06-01,4.63
2011-07-01,10.89
2011-08-01,10.79
2011-09-01,7.26
2011-10-01,2.13
2011-11-01,1.84
2011-12-01,1.56
2012-01-01,1.8
2012-02-01,2.67
2012-03-01,2.62
2012-04-01,2.95
2012-05-01,6.43
2012-06-01,5.27
2012-07-01,4.81
2012-08-01,6.13
2012-09-01,1.27
2012-10-01,8.98
2012-11-01,0.94
2012-12-01,4.48
2013-01-01,2.76
2013-02-01,4.8
2013-03-01,2.5
2013-04-01,3.21
2013-05-01,4.15
2013-06-01,2.62
2013-07-01,8.19
2013-08-01,5.04
2013-09-01,0.93
2013-10-01,4.13
2013-11-01,2.57
2013-12-01,4.75
2014-01-01,3.23
2014-02-01,3.06
2014-03-01,3.82
2014-04-01,4.87
2014-05-01,4.64
2014-06-01,1.91
2014-07-01,7.87
2014-08-01,3.01
2014-09-01,9.17
2014-10-01,1.57
2014-11-01,3.44
2014-12-01,3.7
2015-01-01,3.64
2015-02-01,2.54
2015-03-01,2.69
2015-04-01,4.62
2015-05-01,1.51
2015-06-01,8.34
2015-07-01,7.93
2015-08-01,1.85
2015-09-01,5.42
2015-10-01,3.66
2015-11-01,4.62
2015-12-01,3.37
2016-01-01,4.62
2016-02-01,6.25
2016-03-01,3.46
2016-04-01,2.78
2016-05-01,5.12
2016-06-01,5.06
2016-07-01,10.33
2016-08-01,4.75
2016-09-01,13.54
2016-10-01,9.43
2016-11-01,0.98
2016-12-01,2.54
2017-01-01,4.41
2017-02-01,0.66
2017-03-01,4.61
2017-04-01,3.58
2017-05-01,8.56
2017-06-01,3.27
2017-07-01,4.41
2017-08-01,9.04
2017-09-01,1.99
2017-10-01,5.06
2017-11-01,1.17
2017-12-01,2.4
2018-01-01,3.51
2018-02-01,1.73
2018-03-01,3.88
2018-04-01,3.41
2018-05-01,7.68
2018-06-01,4.96
2018-07-01,9.21
2018-08-01,8.13
2018-09-01,3.88
2018-10-01,2.27
2018-11-01,4.13
2018-12-01,3.89
2019-01-01,3.81
2019-02-01,4.69
2019-03-01,2.43
2019-04-01,3.24
2019-05-01,3.57
2019-06-01,3.85
2019-07-01,5.46
2019-08-01,7.57
2019-09-01,3.63
2019-10-01,3.73
2019-11-01,2.17
2019-12-01,2.03
2020-01-01,3.58
2020-02-01,4.48
2020-03-01,5.19
2020-04-01,4.59
2020-05-01,2.56
2020-06-01,3.5
2020-07-01,2.2
2020-08-01,7.99
2020-09-01,7.63
2020-10-01,2.58
2020-11-01,7.64
2020-12-01,4.39
2021-01-01,3.81
2021-02-01,6.44
2021-03-01,1.98
2021-04-01,2.68
2021-05-01,2.26
2021-06-01,4.44
2021-07-01,2.63
2021-08-01,6.23
2021-09-01,2.99
2021-10-01,2.44
2021-11-01,1.21
2021-12-01,1.81
2022-01-01,5.47
2022-02-01,1.62
2022-03-01,4.49
2022-04-01,2.52
2022-05-01,4.5
2022-06-01,2.27
2022-07-01,5.18
2022-08-01,1.21
2022-09-01,3.78
2022-10-01,2.0
2022-11-01,3.11
2022-12-01,3.06
2023-01-01,3.12
2023-02-01,2.51
2023-03-01,2.0
2023-04-01,3.95
2023-05-01,2.71
2023-06-01,7.1
2023-07-01,8.81
2023-08-01,7.47
2023-09-01,2.89
2023-10-01,1.13
2023-11-01,2.43
2023-12-01,6.43
2024-01-01,3.2
2024-02-01,2.94
2024-03-01,10.3
2024-04-01,1.23
2024-05-01,5.56
2024-06-01,3.0
2024-07-01,10.68
2024-08-01,3.43
2024-09-01,4.42
2024-10-01,0.06
2024-11-01,2.43
2024-12-01,6.43
