Date,Value
2018-10-01,5.21
2018-11-01,4.78
2018-12-01,6.24
2019-01-01,2.33
2019-02-01,5.79
2019-03-01,1.82
2019-04-01,4.59
2019-05-01,2.81
2019-06-01,5.53
2019-07-01,4.7
2019-08-01,3.13
2019-09-01,1.36
2019-10-01,6.33
2019-11-01,1.31
2019-12-01,2.84
2020-01-01,3.26
2020-02-01,4.08
2020-03-01,3.24
2020-04-01,5.84
2020-05-01,11.44
2020-06-01,7.72
2020-07-01,3.53
2020-08-01,4.17
2020-09-01,5.33
2020-10-01,4.57
2020-11-01,5.84
2020-12-01,3.63
2021-01-01,4.18
2021-02-01,4.38
2021-03-01,2.95
2021-04-01,2.0
2021-05-01,1.93
2021-06-01,4.37
2021-07-01,3.01
2021-08-01,5.39
2021-09-01,4.84
2021-10-01,3.13
2021-11-01,0.96
2021-12-01,0.69
2022-01-01,3.76
2022-02-01,2.74
2022-03-01,2.47
2022-04-01,3.1
2022-05-01,7.03
2022-06-01,1.42
2022-07-01,5.28
2022-08-01,4.32
2022-09-01,4.19
2022-10-01,3.1
2022-11-01,5.72
2022-12-01,3.98
2023-01-01,2.55
2023-02-01,3.14
2023-03-01,1.59
2023-04-01,3.95
2023-05-01,2.82
2023-06-01,4.03
2023-07-01,5.6
2023-08-01,1.54
2023-09-01,2.79
2023-10-01,0.62
2023-11-01,2.31
2023-12-01,4.36
2024-01-01,4.59
2024-02-01,2.04
2024-03-01,2.91
2024-04-01,1.91
2024-05-01,3.74
2024-06-01,2.95
2024-07-01,3.01
2024-08-01,4.64
2024-09-01,8.61
2024-10-01,0.91
2024-11-01,2.31
2024-12-01,4.36
